suite,query_name,mode,disable_zonemap,disable_segment_zonemap,disable_sketch,runs,avg_total_time_s,avg_row_groups_pruned_by_zonemap,avg_segments_pruned_by_zonemap,avg_segments_pruned_by_sketch,avg_vectors_processed
ndv_predicates,low_between,rowgroup_plus_segment_zonemap,false,false,true,10,0.036030,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_between,rowgroup_plus_sketch,false,true,false,10,0.066970,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_between,sketch_only,true,true,false,10,0.073030,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_between,zonemap_only,false,false,true,10,0.037000,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_conjunct,full,false,false,false,10,0.158400,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_conjunct,none,true,true,true,10,0.067880,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_conjunct,rowgroup_only,false,true,true,10,0.058350,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_conjunct,rowgroup_plus_segment_zonemap,false,false,true,10,0.063950,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_conjunct,rowgroup_plus_sketch,false,true,false,10,0.140500,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_conjunct,sketch_only,true,true,false,10,0.137300,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_conjunct,zonemap_only,false,false,true,10,0.061400,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_eq,full,false,false,false,10,0.017840,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_eq,none,true,true,true,10,0.027020,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_eq,rowgroup_only,false,true,true,10,0.027370,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_eq,rowgroup_plus_segment_zonemap,false,false,true,10,0.027490,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_eq,rowgroup_plus_sketch,false,true,false,10,0.017150,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_eq,sketch_only,true,true,false,10,0.017460,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_eq,zonemap_only,false,false,true,10,0.028850,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_lt,full,false,false,false,10,0.052060,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_lt,none,true,true,true,10,0.027420,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_lt,rowgroup_only,false,true,true,10,0.027120,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_lt,rowgroup_plus_segment_zonemap,false,false,true,10,0.027700,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_lt,rowgroup_plus_sketch,false,true,false,10,0.047010,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_lt,sketch_only,true,true,false,10,0.049410,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,low_lt,zonemap_only,false,false,true,10,0.027800,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_between,full,false,false,false,10,0.038400,0.000000,0.000000,2649.000000,2235.000000
ndv_predicates,medium_between,none,true,true,true,10,0.034780,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_between,rowgroup_only,false,true,true,10,0.026960,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_between,rowgroup_plus_segment_zonemap,false,false,true,10,0.027830,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_between,rowgroup_plus_sketch,false,true,false,10,0.036270,0.000000,0.000000,2649.000000,2235.000000
ndv_predicates,medium_between,sketch_only,true,true,false,10,0.046090,0.000000,0.000000,2649.000000,2235.000000
ndv_predicates,medium_between,zonemap_only,false,false,true,10,0.027340,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_conjunct,full,false,false,false,4,0.066050,0.000000,0.000000,2649.000000,2235.000000
ndv_predicates,medium_conjunct,none,true,true,true,10,0.060120,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_conjunct,rowgroup_only,false,true,true,10,0.045650,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_conjunct,rowgroup_plus_segment_zonemap,false,false,true,10,0.045100,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_conjunct,rowgroup_plus_sketch,false,true,false,3,0.073467,0.000000,0.000000,2649.000000,2235.000000
ndv_predicates,medium_conjunct,sketch_only,true,true,false,3,0.068300,0.000000,0.000000,2649.000000,2235.000000
ndv_predicates,medium_conjunct,zonemap_only,false,false,true,10,0.047590,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_eq,full,false,false,false,10,0.010750,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_eq,none,true,true,true,10,0.024050,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_eq,rowgroup_only,false,true,true,10,0.019190,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_eq,rowgroup_plus_segment_zonemap,false,false,true,10,0.019010,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_eq,rowgroup_plus_sketch,false,true,false,10,0.010370,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_eq,sketch_only,true,true,false,10,0.012010,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_eq,zonemap_only,false,false,true,10,0.019490,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_lt,full,false,false,false,10,0.019460,0.000000,0.000000,2915.000000,1969.000000
ndv_predicates,medium_lt,none,true,true,true,10,0.028400,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_lt,rowgroup_only,false,true,true,10,0.018960,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_lt,rowgroup_plus_segment_zonemap,false,false,true,10,0.019530,0.000000,0.000000,0.000000,4883.000000
ndv_predicates,medium_lt,rowgroup_plus_sketch,false,true,false,10,0.021530,0.000000,0.000000,2915.000000,1969.000000
ndv_predicates,medium_lt,sketch_only,true,true,false,10,0.023640,0.000000,0.000000,2915.000000,1969.000000
ndv_predicates,medium_lt,zonemap_only,false,false,true,10,0.020620,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,high_10_pct,full,false,false,false,10,0.001640,65.000000,0.000000,522.000000,498.000000
ndv_selectivity,high_10_pct,none,true,true,true,10,0.016890,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,high_10_pct,rowgroup_only,false,true,true,10,0.003840,65.000000,0.000000,0.000000,1020.000000
ndv_selectivity,high_10_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.003910,65.000000,0.000000,0.000000,1020.000000
ndv_selectivity,high_10_pct,rowgroup_plus_sketch,false,true,false,10,0.001740,65.000000,0.000000,522.000000,498.000000
ndv_selectivity,high_10_pct,sketch_only,true,true,false,10,0.002500,0.000000,0.000000,4385.000000,499.000000
ndv_selectivity,high_10_pct,zonemap_only,false,false,true,10,0.003970,65.000000,0.000000,0.000000,1020.000000
ndv_selectivity,high_1_pct,full,false,false,false,10,0.000410,71.000000,0.000000,601.000000,59.000000
ndv_selectivity,high_1_pct,none,true,true,true,10,0.017140,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,high_1_pct,rowgroup_only,false,true,true,10,0.002410,71.000000,0.000000,0.000000,660.000000
ndv_selectivity,high_1_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.002380,71.000000,0.000000,0.000000,660.000000
ndv_selectivity,high_1_pct,rowgroup_plus_sketch,false,true,false,10,0.000410,71.000000,0.000000,601.000000,59.000000
ndv_selectivity,high_1_pct,sketch_only,true,true,false,10,0.001200,0.000000,0.000000,4824.000000,60.000000
ndv_selectivity,high_1_pct,zonemap_only,false,false,true,10,0.002440,71.000000,0.000000,0.000000,660.000000
ndv_selectivity,high_20_pct,full,false,false,false,10,0.003210,57.000000,0.000000,514.000000,986.000000
ndv_selectivity,high_20_pct,none,true,true,true,10,0.017360,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,high_20_pct,rowgroup_only,false,true,true,10,0.005940,57.000000,0.000000,0.000000,1500.000000
ndv_selectivity,high_20_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.005640,57.000000,0.000000,0.000000,1500.000000
ndv_selectivity,high_20_pct,rowgroup_plus_sketch,false,true,false,10,0.003320,57.000000,0.000000,514.000000,986.000000
ndv_selectivity,high_20_pct,sketch_only,true,true,false,10,0.004480,0.000000,0.000000,3897.000000,987.000000
ndv_selectivity,high_20_pct,zonemap_only,false,false,true,10,0.005680,57.000000,0.000000,0.000000,1500.000000
ndv_selectivity,high_50_pct,full,false,false,false,10,0.010200,31.000000,0.000000,609.000000,2451.000000
ndv_selectivity,high_50_pct,none,true,true,true,10,0.018220,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,high_50_pct,rowgroup_only,false,true,true,10,0.011830,31.000000,0.000000,0.000000,3060.000000
ndv_selectivity,high_50_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.011840,31.000000,0.000000,0.000000,3060.000000
ndv_selectivity,high_50_pct,rowgroup_plus_sketch,false,true,false,10,0.010610,31.000000,0.000000,609.000000,2451.000000
ndv_selectivity,high_50_pct,sketch_only,true,true,false,10,0.010800,0.000000,0.000000,2432.000000,2452.000000
ndv_selectivity,high_50_pct,zonemap_only,false,false,true,10,0.011840,31.000000,0.000000,0.000000,3060.000000
ndv_selectivity,high_5_pct,full,false,false,false,10,0.000930,69.000000,0.000000,527.000000,253.000000
ndv_selectivity,high_5_pct,none,true,true,true,10,0.017660,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,high_5_pct,rowgroup_only,false,true,true,10,0.002880,69.000000,0.000000,0.000000,780.000000
ndv_selectivity,high_5_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.002910,69.000000,0.000000,0.000000,780.000000
ndv_selectivity,high_5_pct,rowgroup_plus_sketch,false,true,false,10,0.000950,69.000000,0.000000,527.000000,253.000000
ndv_selectivity,high_5_pct,sketch_only,true,true,false,10,0.001750,0.000000,0.000000,4630.000000,254.000000
ndv_selectivity,high_5_pct,zonemap_only,false,false,true,10,0.002920,69.000000,0.000000,0.000000,780.000000
ndv_selectivity,high_90_pct,full,false,false,false,10,0.018490,1.000000,0.000000,456.000000,4404.000000
ndv_selectivity,high_90_pct,none,true,true,true,10,0.018660,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,high_90_pct,rowgroup_only,false,true,true,10,0.018230,1.000000,0.000000,0.000000,4860.000000
ndv_selectivity,high_90_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.018920,1.000000,0.000000,0.000000,4860.000000
ndv_selectivity,high_90_pct,rowgroup_plus_sketch,false,true,false,10,0.018090,1.000000,0.000000,456.000000,4404.000000
ndv_selectivity,high_90_pct,sketch_only,true,true,false,10,0.018580,0.000000,0.000000,479.000000,4405.000000
ndv_selectivity,high_90_pct,zonemap_only,false,false,true,10,0.018780,1.000000,0.000000,0.000000,4860.000000
ndv_selectivity,low_10_pct,full,false,false,false,10,0.033890,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_10_pct,none,true,true,true,10,0.028380,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_10_pct,rowgroup_only,false,true,true,10,0.028480,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_10_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.027630,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_10_pct,rowgroup_plus_sketch,false,true,false,10,0.033270,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_10_pct,sketch_only,true,true,false,10,0.032440,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_10_pct,zonemap_only,false,false,true,10,0.027390,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_1_pct,full,false,false,false,10,0.028820,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_1_pct,none,true,true,true,10,0.027830,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_1_pct,rowgroup_only,false,true,true,10,0.027670,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_1_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.027930,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_1_pct,rowgroup_plus_sketch,false,true,false,10,0.031090,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_1_pct,sketch_only,true,true,false,10,0.031350,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_1_pct,zonemap_only,false,false,true,10,0.027800,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_20_pct,full,false,false,false,10,0.033760,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_20_pct,none,true,true,true,10,0.027830,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_20_pct,rowgroup_only,false,true,true,10,0.027280,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_20_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.027740,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_20_pct,rowgroup_plus_sketch,false,true,false,10,0.034520,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_20_pct,sketch_only,true,true,false,10,0.033730,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_20_pct,zonemap_only,false,false,true,10,0.028990,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_50_pct,full,false,false,false,10,0.037780,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_50_pct,none,true,true,true,10,0.027710,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_50_pct,rowgroup_only,false,true,true,10,0.028220,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_50_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.027710,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_50_pct,rowgroup_plus_sketch,false,true,false,10,0.037890,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_50_pct,sketch_only,true,true,false,10,0.037250,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_50_pct,zonemap_only,false,false,true,10,0.027190,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_5_pct,full,false,false,false,10,0.032090,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_5_pct,none,true,true,true,10,0.028010,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_5_pct,rowgroup_only,false,true,true,10,0.027660,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_5_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.027830,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_5_pct,rowgroup_plus_sketch,false,true,false,10,0.031830,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_5_pct,sketch_only,true,true,false,10,0.031380,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_5_pct,zonemap_only,false,false,true,10,0.027680,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_90_pct,full,false,false,false,10,0.036830,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_90_pct,none,true,true,true,10,0.027020,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_90_pct,rowgroup_only,false,true,true,10,0.027340,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_90_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.027020,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_90_pct,rowgroup_plus_sketch,false,true,false,10,0.037530,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_90_pct,sketch_only,true,true,false,10,0.037810,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,low_90_pct,zonemap_only,false,false,true,10,0.027060,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_10_pct,full,false,false,false,10,0.010610,0.000000,0.000000,3399.000000,1485.000000
ndv_selectivity,medium_10_pct,none,true,true,true,10,0.019320,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_10_pct,rowgroup_only,false,true,true,10,0.019040,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_10_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.019410,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_10_pct,rowgroup_plus_sketch,false,true,false,10,0.010920,0.000000,0.000000,3399.000000,1485.000000
ndv_selectivity,medium_10_pct,sketch_only,true,true,false,10,0.010670,0.000000,0.000000,3399.000000,1485.000000
ndv_selectivity,medium_10_pct,zonemap_only,false,false,true,10,0.019200,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_1_pct,full,false,false,false,10,0.007450,0.000000,0.000000,3836.000000,1048.000000
ndv_selectivity,medium_1_pct,none,true,true,true,10,0.019240,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_1_pct,rowgroup_only,false,true,true,10,0.019370,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_1_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.019300,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_1_pct,rowgroup_plus_sketch,false,true,false,10,0.007630,0.000000,0.000000,3836.000000,1048.000000
ndv_selectivity,medium_1_pct,sketch_only,true,true,false,10,0.007930,0.000000,0.000000,3836.000000,1048.000000
ndv_selectivity,medium_1_pct,zonemap_only,false,false,true,10,0.020540,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_20_pct,full,false,false,false,10,0.014170,0.000000,0.000000,2915.000000,1969.000000
ndv_selectivity,medium_20_pct,none,true,true,true,10,0.019230,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_20_pct,rowgroup_only,false,true,true,10,0.019560,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_20_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.019740,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_20_pct,rowgroup_plus_sketch,false,true,false,10,0.014160,0.000000,0.000000,2915.000000,1969.000000
ndv_selectivity,medium_20_pct,sketch_only,true,true,false,10,0.014160,0.000000,0.000000,2915.000000,1969.000000
ndv_selectivity,medium_20_pct,zonemap_only,false,false,true,10,0.019310,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_50_pct,full,false,false,false,10,0.019830,0.000000,0.000000,1446.000000,3438.000000
ndv_selectivity,medium_50_pct,none,true,true,true,10,0.020570,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_50_pct,rowgroup_only,false,true,true,10,0.020440,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_50_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.020420,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_50_pct,rowgroup_plus_sketch,false,true,false,10,0.020280,0.000000,0.000000,1446.000000,3438.000000
ndv_selectivity,medium_50_pct,sketch_only,true,true,false,10,0.020180,0.000000,0.000000,1446.000000,3438.000000
ndv_selectivity,medium_50_pct,zonemap_only,false,false,true,10,0.020060,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_5_pct,full,false,false,false,10,0.008970,0.000000,0.000000,3641.000000,1243.000000
ndv_selectivity,medium_5_pct,none,true,true,true,10,0.019340,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_5_pct,rowgroup_only,false,true,true,10,0.019520,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_5_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.019330,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_5_pct,rowgroup_plus_sketch,false,true,false,10,0.008990,0.000000,0.000000,3641.000000,1243.000000
ndv_selectivity,medium_5_pct,sketch_only,true,true,false,10,0.009400,0.000000,0.000000,3641.000000,1243.000000
ndv_selectivity,medium_5_pct,zonemap_only,false,false,true,10,0.018830,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_90_pct,full,false,false,false,10,0.024280,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_90_pct,none,true,true,true,10,0.020970,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_90_pct,rowgroup_only,false,true,true,10,0.020720,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_90_pct,rowgroup_plus_segment_zonemap,false,false,true,10,0.021150,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_90_pct,rowgroup_plus_sketch,false,true,false,10,0.025030,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_90_pct,sketch_only,true,true,false,10,0.024500,0.000000,0.000000,0.000000,4883.000000
ndv_selectivity,medium_90_pct,zonemap_only,false,false,true,10,0.021210,0.000000,0.000000,0.000000,4883.000000
